Feature,Gini_Score,Purity,Rank
HLA-DQA2,0.9583931133428981,0.04160688665710188,130
RABAC1,0.9583931133428981,0.04160688665710188,130
PDCD6,0.9598278335724534,0.04017216642754662,131
CHMP4A,0.9598278335724534,0.04017216642754662,131
FCER1A,0.9612625538020086,0.038737446197991354,132
RAP1B,0.9612625538020086,0.038737446197991354,132
HNRNPC,0.9612625538020086,0.038737446197991354,132
ATRAID,0.9626972740315638,0.0373027259684362,133
C14orf166,0.9626972740315638,0.0373027259684362,133
UBE2D2,0.9641319942611191,0.03586800573888094,134
HNRNPF,0.9641319942611191,0.03586800573888094,134
PSMD8,0.9641319942611191,0.03586800573888094,134
TBCB,0.9655667144906743,0.03443328550932567,135
ST13,0.9655667144906743,0.03443328550932567,135
MZT2B,0.9684361549497847,0.031563845050215256,136
MYEOV2,0.9684361549497847,0.031563845050215256,136
P4HB,0.9684361549497847,0.031563845050215256,136
MRFAP1,0.96987087517934,0.03012912482065999,137
NDUFS8,0.96987087517934,0.03012912482065999,137
TMEM123,0.96987087517934,0.03012912482065999,137
UQCRC2,0.96987087517934,0.03012912482065999,137
PSMB6,0.9741750358680057,0.02582496413199431,138
DHRS7,0.975609756097561,0.024390243902439046,139
CLEC10A,0.975609756097561,0.024390243902439046,139
ATP1A1,0.9770444763271162,0.022955523672883782,140
CCDC109B,0.9770444763271162,0.022955523672883782,140
WAS,0.9770444763271162,0.022955523672883782,140
LSM7,0.9770444763271162,0.022955523672883782,140
ECH1,0.9770444763271162,0.022955523672883782,140
HLA-F,0.9784791965566715,0.021520803443328518,141
DUT,0.9784791965566715,0.021520803443328518,141
RALY,0.9784791965566715,0.021520803443328518,141
RPN2,0.9784791965566715,0.021520803443328518,141
CALR,0.9784791965566715,0.021520803443328518,141
UBE2L3,0.9784791965566715,0.021520803443328518,141
TNFRSF14,0.9799139167862266,0.020086083213773365,142
TMEM14B,0.9799139167862266,0.020086083213773365,142
C7orf73,0.9799139167862266,0.020086083213773365,142
CDC37,0.9799139167862266,0.020086083213773365,142
SEP15,0.9813486370157819,0.0186513629842181,143
MRPS21,0.9813486370157819,0.0186513629842181,143
MGST3,0.9813486370157819,0.0186513629842181,143
IDS,0.9813486370157819,0.0186513629842181,143
PPP1CC,0.9813486370157819,0.0186513629842181,143
TMED10,0.9813486370157819,0.0186513629842181,143
ATP5G1,0.9813486370157819,0.0186513629842181,143
HNRNPU,0.9827833572453372,0.017216642754662836,144
PDIA6,0.9827833572453372,0.017216642754662836,144
MRPL43,0.9827833572453372,0.017216642754662836,144
ICAM2,0.9827833572453372,0.017216642754662836,144
LINC00493,0.9827833572453372,0.017216642754662836,144
ADA,0.9827833572453372,0.017216642754662836,144
C1QA,0.9842180774748924,0.015781922525107572,145
TAPSAR1,0.9842180774748924,0.015781922525107572,145
C9orf78,0.9842180774748924,0.015781922525107572,145
STUB1,0.9842180774748924,0.015781922525107572,145
MEAF6,0.9856527977044476,0.01434720229555242,146
PPCS,0.9856527977044476,0.01434720229555242,146
DGUOK,0.9856527977044476,0.01434720229555242,146
SNHG8,0.9856527977044476,0.01434720229555242,146
ANXA6,0.9856527977044476,0.01434720229555242,146
PSMA1,0.9856527977044476,0.01434720229555242,146
CKB,0.9856527977044476,0.01434720229555242,146
SF3B14,0.9870875179340028,0.012912482065997155,147
SSB,0.9870875179340028,0.012912482065997155,147
MBNL1,0.9870875179340028,0.012912482065997155,147
TBCA,0.9870875179340028,0.012912482065997155,147
EPB41L4A-AS1,0.9870875179340028,0.012912482065997155,147
COPZ1,0.9870875179340028,0.012912482065997155,147
IFI27,0.9870875179340028,0.012912482065997155,147
NUDC,0.9885222381635581,0.011477761836441891,148
TXNDC12,0.9885222381635581,0.011477761836441891,148
WIPF1,0.9885222381635581,0.011477761836441891,148
NSA2,0.9885222381635581,0.011477761836441891,148
CDC42SE1,0.9899569583931134,0.010043041606886627,149
CD1C,0.9899569583931134,0.010043041606886627,149
LYPD2,0.9899569583931134,0.010043041606886627,149
ENHO,0.9899569583931134,0.010043041606886627,149
SPCS2,0.9899569583931134,0.010043041606886627,149
PA2G4,0.9899569583931134,0.010043041606886627,149
AES,0.9899569583931134,0.010043041606886627,149
TNNT1,0.9899569583931134,0.010043041606886627,149
PRMT2,0.9899569583931134,0.010043041606886627,149
C1QB,0.9913916786226685,0.008608321377331474,150
CDC42SE2,0.9913916786226685,0.008608321377331474,150
TMED9,0.9913916786226685,0.008608321377331474,150
BTN3A2,0.9913916786226685,0.008608321377331474,150
IKZF1,0.9913916786226685,0.008608321377331474,150
NDUFA5,0.9913916786226685,0.008608321377331474,150
UBE2N,0.9913916786226685,0.008608321377331474,150
STAT3,0.9913916786226685,0.008608321377331474,150
PF4,0.9928263988522238,0.00717360114777621,151
LEPROTL1,0.9928263988522238,0.00717360114777621,151
LAMP1,0.9928263988522238,0.00717360114777621,151
GTF2A2,0.9928263988522238,0.00717360114777621,151
VMO1,0.9928263988522238,0.00717360114777621,151
PPM1N,0.9928263988522238,0.00717360114777621,151
SATB1,0.994261119081779,0.0057388809182209455,152
IL7R,0.994261119081779,0.0057388809182209455,152
PUF60,0.994261119081779,0.0057388809182209455,152
CD3E,0.994261119081779,0.0057388809182209455,152
STK4,0.994261119081779,0.0057388809182209455,152
SDPR,0.9956958393113343,0.004304160688665681,153
ITM2C,0.9956958393113343,0.004304160688665681,153
IGJ,0.9956958393113343,0.004304160688665681,153
MZB1,0.9956958393113343,0.004304160688665681,153
WTAP,0.9956958393113343,0.004304160688665681,153
SRSF1,0.9956958393113343,0.004304160688665681,153
TPR,0.9971305595408895,0.0028694404591105283,154
NNT-AS1,0.9971305595408895,0.0028694404591105283,154
CXCR3,0.9971305595408895,0.0028694404591105283,154
PTGDS,0.9971305595408895,0.0028694404591105283,154
CLIC3,0.9971305595408895,0.0028694404591105283,154
CD69,0.9971305595408895,0.0028694404591105283,154
FGFR1OP2,0.9971305595408895,0.0028694404591105283,154
MPHOSPH8,0.9971305595408895,0.0028694404591105283,154
DDX24,0.9971305595408895,0.0028694404591105283,154
CYTH1,0.9971305595408895,0.0028694404591105283,154
LSM14A,0.9971305595408895,0.0028694404591105283,154
IGLL5,0.9971305595408895,0.0028694404591105283,154
SH2D1B,0.9985652797704447,0.0014347202295552641,155
GALM,0.9985652797704447,0.0014347202295552641,155
TMEM40,0.9985652797704447,0.0014347202295552641,155
GP9,0.9985652797704447,0.0014347202295552641,155
TREML1,0.9985652797704447,0.0014347202295552641,155
PTCRA,0.9985652797704447,0.0014347202295552641,155
PRAF2,0.9985652797704447,0.0014347202295552641,155
TOMM5,0.9985652797704447,0.0014347202295552641,155
CHURC1,0.9985652797704447,0.0014347202295552641,155
MOAP1,0.9985652797704447,0.0014347202295552641,155
AL928768.3,0.9985652797704447,0.0014347202295552641,155
CTD-3184A7.4,0.9985652797704447,0.0014347202295552641,155
